1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J01MA14;416460;Moxifloxacin Krka;400 mg;filmovertrukne tabl.;7 stk. (blister);27,22;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,22;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J01XA01;144309;Bactocin;500 mg;pulv.t.inf.væske,opl;5 stk.;5.152,62;82,5;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;468,42;7,5;6;;;;;;;;;;;;;468,42;7,5;6;468,42;7,5;6;468,42;7,5;6;;;;;;;;;;;;;;;;936,84;15;12;936,84;15;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;936,84;15;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;468,42;7,5;6;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J01XA01;402447;Bactocin;1000 mg;pulv.t.inf.væske,opl;5 stk.;8.357,04;180;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;696,42;15;6;;;;;;;;;;;;;696,42;15;6;;;;696,42;15;6;;;;;;;;;;696,42;15;6;;;;;;;;;;;;;;;;;;;;;;1.392,84;30;12;;;;;;;;;;;;;;;;1.392,84;30;12;;;;;;;;;;;;;;;;;;;;;;696,42;15;6;;;;;;;;;;;;;1.392,84;30;12;696,42;15;6;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J01XD01;193605;Metronidazol Baxter Viaflo;5 mg/ml;inf.væske, opløsning;60 x 100 ml;1.863,00;200;10;;;;;;;;;;;;;;;;186,3;20;1;;;;;;;;;;;;;;;;186,3;20;1;;;;186,3;20;1;;;;;;;186,3;20;1;;;;;;;;;;;;;;;;186,3;20;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;186,3;20;1;;;;;;;;;;;;;;;;;;;186,3;20;1;;;;186,3;20;1;;;;;;;186,3;20;1;186,3;20;1;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J01XX08;69535;Linezolid Fresenius Kabi;2 mg/ml;inf.væske, opløsning;10 x 300 ml;2.764,98;45;9;;;;;;;614,44;10;2;;;;;;;;;;307,22;5;1;614,44;10;2;;;;;;;;;;;;;;;;;;;;;;;;;307,22;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;307,22;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;307,22;5;1;;;;307,22;5;1;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J01XX09;61961;Cubicin;350 mg;pul.t.inj.+inf.,opl.;1 stk.;6.381,61;12,5;10;;;;;;;;;;;;;;;;;;;5.746,32;11,25;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;635,29;1,25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J01XX09;61970;Cubicin;500 mg;pul.t.inj.+inf.,opl.;1 stk.;8.514,04;17,86;10;;;;;;;;;;;;;;;;;;;7.666,47;16,07;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;847,57;1,79;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J02AC01;55002;Diflucan;10 mg/ml;pulver t. oral susp.;35 ml;408,6;8,75;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81,72;1,75;1;81,72;1,75;1;163,44;3,5;2;;;;81,72;1,75;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J02AC01;88086;Fluconazol Fresenius Kabi;2 mg/ml;inf.væske, opløsning;10 x 200 ml;1.154,90;200;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;230,98;40;2;;;;;;;;;;;;;;;;115,49;20;1;115,49;20;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;115,49;20;1;;;;115,49;20;1;;;;;;;115,49;20;1;115,49;20;1;115,49;20;1;;;;;;;;;;;;;115,49;20;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J02AC01;587922;Fluconazol Aurobindo;50 mg;kapsler, hårde;28 stk. (blister);12;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J02AC02;190768;Itraconazol 2care4;100 mg;kapsler, hårde;28 stk. (blister);140;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;140;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J02AX01;856217;Ancotil (ls);500 mg;tabletter;100 stk.;3.845,85;15;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.563,90;10;2;;;;;;;;;;;;;;;;;;;;;;1.281,95;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J02AX06;59644;Ecalta;100 mg;pu.t.konc.t.inf.v.,o;1 stk.;12.334,30;57;57;;;;;;;;;;1.516,20;7;7;;;;;;;1.083,00;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.382,60;11;11;866,4;4;4;;;;;;;1.299,60;6;6;1.083,00;5;5;1.083,00;5;5;;;;866,4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.154,10;10;10;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J02AA01;5806;Fungizone;50 mg;pulv.t.inf.væske,opl;1 stk.;439,26;4,29;3;;;;;;;;;;;;;;;;439,26;4,29;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J02AA01;65943;AmBisome liposomal;50 mg;pu.kon.t.inf.vs,disp;10 stk.;338.612,10;368,58;25,8;;;;;;;;;;15.749,40;17,14;1,2;;;;26.249,00;28,57;2;;;;;;;;;;-13.124,50;-14,29;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52.498,00;57,14;4;;;;13.124,50;14,29;1;;;;13.124,50;14,29;1;230.991,20;251,43;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J02AA01;435773;AmBisome liposomal;50 mg;pu.kon.t.inf.vs,disp;10 stk.;118.746,30;94,29;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.985,50;14,29;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.993,00;14,29;1;17.993,00;14,29;1;64.774,80;51,43;3,6
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J02AA01;514530;AmBisome liposomal;50 mg;pu.kon.t.inf.vs,disp;10 stk.;73.200,00;57,14;4;;;;;;;;;;;;;;;;;;;;;;;;;73.200,00;57,14;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J04AB02;855481;Rifadin (ls);600 mg;pulv.og sol.t.inf.;1 sæt;4.148,61;61;61;;;;;;;680,1;10;10;;;;;;;;;;;;;;;;;;;;;;;;;612,09;9;9;340,05;5;5;544,08;8;8;680,1;10;10;;;;;;;;;;;;;;;;;;;136,02;2;2;680,1;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68,01;1;1;;;;;;;;;;;;;408,06;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J04AC01;859122;Isozid (ls);0,5 g;pulv.t.inf.væske,opl;10 x 1 htgl;2.183,00;66,67;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;545,75;16,67;1;545,75;16,67;1;;;;545,75;16,67;1;545,75;16,67;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J04AK01;745794;Pyrazinamid SAD;500 mg;tabletter;112 stk;675,02;74,67;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;337,51;37,33;1;337,51;37,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J05AB01;410284;Aciclovir Pfizer;25 mg/ml;konc.t.inf.væsk.opl.;5 x 20 ml;1.037,70;1,25;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.037,70;1,25;2;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J05AB01;467722;Aciclodan;200 mg;tabletter;100 stk. (blister);26;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J05AB01;542733;Aciclovir Pfizer;25 mg/ml;konc.t.inf.væsk.opl.;5 x 10 ml;997,4;1,25;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;997,4;1,25;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J05AB01;590036;Aciclovir 1A Farma;400 mg;tabletter;70 stk. (blister);46,38;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46,38;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J05AB16;871665;Veklury (ls);100 mg;pulv.t.konc.t.inf.v.;1 htgl;78.165,30;30;30;26.055,10;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.211,02;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.422,04;4;4;15.633,06;6;6;;;;13.027,55;5;5;;;;7.816,53;3;3
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J05AF10;562492;Entecavir Stada;1 mg;filmovertrukne tabl.;30 stk. (blister);309,57;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;309,57;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J06BA01;372646;HyQvia;100 mg/ml;inf.væske, opløsning;200 ml;-97.312,44;-750;-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-97.312,44;-750;-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J06BA02;34401;Privigen;100 mg/ml;inf.væske, opløsning;25 ml;10.456,32;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.356,80;0,42;5;;;;;;;;;;;;;;;;;;;;;;;;;1.742,72;0,17;2;4.356,80;0,42;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J06BA02;126684;Privigen;100 mg/ml;inf.væske, opløsning;50 ml;8.755,45;0,84;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.755,45;0,84;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J06BA02;126695;Privigen;100 mg/ml;inf.væske, opløsning;100 ml;297.636,23;27,64;83;;;;;;;;;;17.469,05;1,67;5;;;;;;;;;;;;;69.876,20;6,66;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.938,10;3,33;10;;;;;;;;;;;;;;;;34.938,10;3,33;10;34.938,10;3,33;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.481,43;1;3;;;;;;;;;;;;;;;;22.798,86;2;6;37.998,10;3,33;10;15.199,24;1,33;4;;;;;;;;;;;;;;;;;;;18.999,05;1,67;5
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J07AL01;373611;Pneumovax;_;inj.vsk,opl.,sprøjte;1 stk. (2 separate kanyler);828;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;414;2;2;;;;;;;;;;;;;414;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J07AL01;871417;Pneumovax;_;inj.væske, opløsning;10 x 1 stk.;1.650,00;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.650,00;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;J07BC01;4613;Engerix-B 20 mikrogram/1 ml;20 mikrogram/ml;inj.vsk,susp,sprøjte;1 ml;277,2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137,9;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;139,3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;L01FA01;566176;Ruxience;500 mg;konc.t.inf.væsk.opl.;1 stk.;4.713,20;20;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.713,20;20;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;L01XX05;464545;Hydroxyurea Medac;500 mg;kapsler, hårde;100 stk. (blister);88,43;28,57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88,43;28,57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;L01XX35;410652;Anagrelid AOP;0,5 mg;kapsler, hårde;100 stk.;348,2;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;348,2;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;L01AA01;20307;Sendoxan;500 mg;pulv.t.inj.væske,opl;1 htgl. a 500 mg;441,93;1,5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147,31;0,5;1;;;;147,31;0,5;1;;;;;;;147,31;0,5;1;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;L02BG03;587810;Anastrozol Accord;1 mg;filmovertrukne tabl.;98 stk. (blister);33,69;98;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33,69;98;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;L04AX01;73947;Imurel;25 mg;filmovertrukne tabl.;50 stk. (blister);66,1;8,33;1;66,1;8,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;L04AX01;75009;Imurel;50 mg;filmovertrukne tabl.;100 stk. (blister);112,52;33,33;1;;;;;;;112,52;33,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;L04AX03;575809;Methotrexat Ebewe;2,5 mg;tabletter;100 stk. (2 x 50);87,87;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87,87;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;L04AA13;180708;Leflunomide medac;10 mg;filmovertrukne tabl.;100 stk.;310,5;50;1;310,5;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;M01AE01;27363;Ibumetin;400 mg;filmovertrukne tabl.;250 stk.;382,68;666,66;8;;;;40;83,33;1;;;;40;83,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,35;83,33;1;;;;;;;;;;;;;;;;;;;;;;;;;51,35;83,33;1;;;;;;;51,35;83,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,35;83,33;1;;;;;;;;;;;;;51,35;83,33;1;;;;;;;;;;;;;;;;;;;;;;45,93;83,33;1;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;M01AH01;189454;Celecoxib Stada;200 mg;kapsler, hårde;100 stk. (blister);381,4;800;8;;;;;;;;;;50,7;100;1;;;;50,57;100;1;50,42;100;1;;;;;;;;;;;;;;;;;;;50,35;100;1;;;;;;;;;;;;;;;;;;;;;;46,63;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,95;100;1;;;;;;;;;;;;;45,78;100;1;;;;;;;;;;;;;;;;;;;;;;;;;41;100;1;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;M03AB01;741967;Suxameton SAD;50 mg/ml;injektionsvæske;2 ml amp x10;9.739,59;570;57;;;;;;;;;;;;;854,35;50;5;;;;;;;683,48;40;4;;;;;;;;;;683,48;40;4;;;;;;;;;;;;;;;;1.366,96;80;8;;;;;;;854,35;50;5;;;;;;;;;;1.879,57;110;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;854,35;50;5;;;;1.708,70;100;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;854,35;50;5;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;M03AC09;166497;Rocuronium Fresenius Kabi;10 mg/ml;inj.-/inf.vsk.,opl.;10 x 5 ml;9.581,10;605,6;109;263,7;16,67;3;351,6;22,22;4;;;;263,7;16,67;3;;;;879;55,56;10;;;;;;;;;;;;;;;;;;;703,2;44,45;8;;;;;;;;;;;;;;;;263,7;16,67;3;;;;;;;;;;;;;;;;1.230,60;77,78;14;439,5;27,78;5;;;;;;;;;;439,5;27,78;5;;;;;;;;;;351,6;22,22;4;;;;;;;263,7;16,67;3;;;;527,4;33,34;6;;;;439,5;27,78;5;439,5;27,78;5;879;55,56;10;527,4;33,34;6;;;;;;;;;;;;;439,5;27,78;5;;;;879;55,56;10;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;M03AC09;871963;Rocuronium Bromide (ls);10 mg/ml;inj.-/inf.vsk.,opl.;10 x 5 ml;439,5;27,78;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439,5;27,78;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;M03AC09;872046;Rokuronijev Bromid (ls);10 mg/ml;inj.-/inf.vsk.,opl.;10 x 5 ml;-2.461,20;-155,57;-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87,9;5,56;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2.549,10;-161,12;-29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;M03AC11;150714;Nimbex;2 mg/ml;inj.væske, opløsning;5 X 5 ML;6.838,50;199,98;60;;;;;;;4.101,30;99,99;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.824,80;66,66;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;912,4;33,33;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22510-A2251016 Anæstesi;225101600 Intensiv neuroanæst 6021ANEU4;M03AC11;871961;Cisatracurio Hikma (ls);2 mg/ml;inj.-/inf.vsk.,opl.;10 x 5 ml;6.015,24;146,65;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.468,40;133,32;20;;;;546,84;13,33;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
